MKOXAAG5,102, 1, 1, 0, 0, 0, 1
YCMPLLG5,101, 0, 1, 0, 0, 0, 1
CRIM1LH5,101, 0, 1, 0, 0, 0, 1
Z9IDFBI5,101, 0, 1, 0, 0, 0, 1
CMZN9FI5,101, 0, 1, 0, 0, 0, 1
74IW8GJ5,101, 0, 1, 0, 0, 0, 1
MF8UHQJ5,102, 1, 1, 0, 0, 0, 1
JJVQ26K5,101, 0, 1, 0, 0, 0, 1
ESENGIK5,101, 0, 1, 0, 0, 0, 1
MLLYYXK5,101, 0, 1, 0, 0, 0, 1
1HYDSPL5,101, 0, 1, 0, 0, 0, 1
PFWAT4M5,101, 0, 1, 0, 0, 0, 1
CVOHUYM5,101, 0, 1, 0, 0, 0, 1
PVHOZYM5,101, 0, 1, 0, 0, 0, 1
QVISLZM5,102, 1, 1, 0, 0, 0, 1
CP2VO5N5,101, 0, 1, 0, 0, 0, 1
ENS5IDN5,101, 0, 1, 0, 0, 0, 1
ZMN3JEP5,101, 0, 1, 0, 0, 0, 1
EBVJIUP5,101, 0, 1, 0, 0, 0, 1
VHMTY3Q5,101, 0, 1, 0, 0, 0, 1
3O55IWQ5,101, 0, 1, 0, 0, 0, 1
2H2E9YQ5,101, 0, 1, 0, 0, 0, 1
EUICFHR5,101, 0, 1, 0, 0, 0, 1
U5CM53S5,101, 0, 1, 0, 0, 0, 1
QIZVF5S5,101, 0, 1, 0, 0, 0, 1
7BNMRES5,101, 0, 1, 0, 0, 0, 1
JH3JQGS5,101, 0, 1, 0, 0, 0, 1
3ITVD8T5,101, 0, 1, 0, 0, 0, 1
WCA1WAT5,101, 0, 1, 0, 0, 0, 1
BL21FHT5,101, 0, 1, 0, 0, 0, 1
YXBQWNV5,101, 0, 1, 0, 0, 0, 1
XHUBBUV5,101, 0, 1, 0, 0, 0, 1
8KHT52W5,102, 1, 1, 0, 0, 0, 1
5FC6NIW5,101, 0, 1, 0, 0, 0, 1
ZJJCA1X5,101, 0, 1, 0, 0, 0, 1
CDJ6O2Y5,101, 0, 1, 0, 0, 0, 1
1M6UE8Y5,102, 1, 1, 0, 0, 0, 1
QPZFXPY5,102, 1, 1, 0, 0, 0, 1
NDFU5B16,101, 0, 1, 0, 0, 0, 1
ZP7HZV16,101, 0, 1, 0, 0, 0, 1
IQKAW426,101, 0, 1, 0, 0, 0, 1
8KSPF736,101, 0, 1, 0, 0, 0, 1
NAWWTN46,101, 0, 1, 0, 0, 0, 1
56KK9956,101, 0, 1, 0, 0, 0, 1
NDMDJS66,102, 1, 1, 0, 0, 0, 1
XVK9P576,101, 0, 1, 0, 0, 0, 1
97RWLK76,101, 0, 1, 0, 0, 0, 1
R9IKSZ76,101, 0, 1, 0, 0, 0, 1
8SGLY686,101, 0, 1, 0, 0, 0, 1
T6WNHA86,101, 0, 1, 0, 0, 0, 1
OQ3YQS86,102, 0, 1, 0, 0, 0, 2
9S6I1U96,102, 1, 1, 0, 0, 0, 1
Z9WHYV96,101, 0, 1, 0, 0, 0, 1
CLM5CX96,101, 0, 1, 0, 0, 0, 1
XJC9R5A6,101, 0, 1, 0, 0, 0, 1
VP58NDA6,103, 2, 1, 0, 0, 0, 1
NZLGCMD6,101, 0, 1, 0, 0, 0, 1
GHGCZQD6,101, 0, 1, 0, 0, 0, 1
EM7OKCE6,101, 0, 1, 0, 0, 0, 1
3ZQ5NNE6,101, 0, 1, 0, 0, 0, 1
F4D7WQE6,101, 0, 1, 0, 0, 0, 1
7FS2Y3G6,101, 0, 1, 0, 0, 0, 1
73NP9CG6,102, 1, 1, 0, 0, 0, 1
4O5QPLG6,101, 0, 1, 0, 0, 0, 1
BLPVOTG6,101, 0, 1, 0, 0, 0, 1
GAFJKCH6,101, 0, 1, 0, 0, 0, 1
4P3W2RH6,101, 0, 1, 0, 0, 0, 1
KCBXQWH6,101, 0, 1, 0, 0, 0, 1
QK7KCCJ6,101, 0, 1, 0, 0, 0, 1
3PBPLCJ6,101, 0, 1, 0, 0, 0, 1
9MD36WJ6,101, 0, 1, 0, 0, 0, 1
IZ4M99K6,101, 0, 1, 0, 0, 0, 1
B1AIFTK6,101, 0, 1, 0, 0, 0, 1
V5FNRTK6,101, 0, 1, 0, 0, 0, 1
15LWC8L6,101, 0, 1, 0, 0, 0, 1
DM9DKRL6,101, 0, 1, 0, 0, 0, 1
9T3X7YL6,102, 1, 1, 0, 0, 0, 1
N5TEOXM6,101, 0, 1, 0, 0, 0, 1
B292NON6,101, 0, 1, 0, 0, 0, 1
S8AIQXN6,101, 0, 1, 0, 0, 0, 1
J4GFLDO6,101, 0, 1, 0, 0, 0, 1
N4OKFGO6,101, 0, 1, 0, 0, 0, 1
XBY4JXO6,102, 0, 1, 0, 0, 0, 2
XABQHOQ6,101, 0, 1, 0, 0, 0, 1
QRE6LYQ6,101, 0, 1, 0, 0, 0, 1
XCLQKFR6,101, 0, 1, 0, 0, 0, 1
B5W3DJR6,101, 0, 1, 0, 0, 0, 1
LDKX9MR6,101, 0, 1, 0, 0, 0, 1
Z89MTHS6,101, 0, 1, 0, 0, 0, 1
N3KIGMS6,101, 0, 1, 0, 0, 0, 1
VZUPSSS6,101, 0, 1, 0, 0, 0, 1
DCSQ4TS6,101, 0, 1, 0, 0, 0, 1
SYRLVBT6,101, 0, 1, 0, 0, 0, 1
F7SXGST6,101, 0, 1, 0, 0, 0, 1
O5ODXST6,101, 0, 1, 0, 0, 0, 1
JNI3ROU6,101, 0, 1, 0, 0, 0, 1
SD4THXU6,102, 1, 1, 0, 0, 0, 1
HFUVB8V6,101, 0, 1, 0, 0, 0, 1
SC9RYBV6,101, 0, 1, 0, 0, 0, 1
1GC5IMV6,101, 0, 1, 0, 0, 0, 1
KFCYZYV6,101, 0, 1, 0, 0, 0, 1
4ROYMDW6,101, 0, 1, 0, 0, 0, 1
2M9MQCX6,102, 1, 1, 0, 0, 0, 1
CIH6LSX6,101, 0, 1, 0, 0, 0, 1
8DT178Y6,102, 0, 1, 0, 0, 0, 2
6Y7DVRY6,101, 0, 1, 0, 0, 0, 1
AKCQIEZ6,101, 0, 1, 0, 0, 0, 1
BCTNDPZ6,101, 0, 1, 0, 0, 0, 1
31Q7PC17,101, 0, 1, 0, 0, 0, 1
5EBXMN17,101, 0, 1, 0, 0, 0, 1
7PD9BP17,101, 0, 1, 0, 0, 0, 1
CUUQ6Q17,101, 0, 1, 0, 0, 0, 1
2Z8R5827,101, 0, 1, 0, 0, 0, 1
B6RLHE27,101, 0, 1, 0, 0, 0, 1
STV7K737,101, 0, 1, 0, 0, 0, 1
PZ9NWG37,102, 1, 1, 0, 0, 0, 1
LKWMCI37,101, 0, 1, 0, 0, 0, 1
3IM52U37,101, 0, 1, 0, 0, 0, 1
C56ZZT37,101, 0, 1, 0, 0, 0, 1
XMDFZI47,101, 0, 1, 0, 0, 0, 1
YJIQ8Z47,101, 0, 1, 0, 0, 0, 1
O8DOGJ57,101, 0, 1, 0, 0, 0, 1
YKY96Q57,101, 0, 1, 0, 0, 0, 1
FAQ64J77,103, 2, 1, 0, 0, 0, 1
969TIM77,101, 0, 1, 0, 0, 0, 1
412VZQ77,101, 0, 1, 0, 0, 0, 1
1GO4UT77,101, 0, 1, 0, 0, 0, 1
Z8U2GW77,101, 0, 1, 0, 0, 0, 1
ADVY8E87,101, 0, 1, 0, 0, 0, 1
VCXDDD97,102, 0, 1, 0, 0, 0, 2
BROGY7A7,101, 0, 1, 0, 0, 0, 1
MYZM3IA7,101, 0, 1, 0, 0, 0, 1
II2K6IB7,102, 1, 1, 0, 0, 0, 1
RV4IQSC7,101, 0, 1, 0, 0, 0, 1
FN9SWTC7,101, 0, 1, 0, 0, 0, 1
JC6UZUD7,101, 0, 1, 0, 0, 0, 1
3KMPPXE7,103, 2, 1, 0, 0, 0, 1
9LLQI1F7,101, 0, 1, 0, 0, 0, 1
AIAPZNF7,101, 0, 1, 0, 0, 0, 1
IJ3SG8G7,101, 0, 1, 0, 0, 0, 1
HXZHGQG7,101, 0, 1, 0, 0, 0, 1
5SZAJ9H7,101, 0, 1, 0, 0, 0, 1
UK2S2FH7,101, 0, 1, 0, 0, 0, 1
T3C6N9I7,101, 0, 1, 0, 0, 0, 1
GLMQICI7,102, 1, 1, 0, 0, 0, 1
R8T3Q7J7,101, 0, 1, 0, 0, 0, 1
H1Y2PHJ7,101, 0, 1, 0, 0, 0, 1
CC3GLIJ7,101, 0, 1, 0, 0, 0, 1
F6MGQWJ7,101, 0, 1, 0, 0, 0, 1
ZBK7T4K7,101, 0, 1, 0, 0, 0, 1
TB94EWK7,101, 0, 1, 0, 0, 0, 1
WKFAFCL7,101, 0, 1, 0, 0, 0, 1
PD5Q4ZL7,101, 0, 1, 0, 0, 0, 1
FLFLYDM7,101, 0, 1, 0, 0, 0, 1
KKZ4AFM7,101, 0, 1, 0, 0, 0, 1
QTZQKIM7,101, 0, 1, 0, 0, 0, 1
XS5KIOM7,101, 0, 1, 0, 0, 0, 1
5RSIUDN7,101, 0, 1, 0, 0, 0, 1
B2YO1ON7,101, 0, 1, 0, 0, 0, 1
9AE2FLP7,101, 0, 1, 0, 0, 0, 1
