5GHZ334D,244,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5GN8E349,343,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5KSOAVQE,246,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
5NXR5ZDA,246,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5SKU1GIK,246,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
61ZANTY8,279,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
62KZC1Q3,244,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
642I5VU1,243,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64DQP5N4,243,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
64YIX1Y7,276,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6AQ64U34,245,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
6BKM69YH,246,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6BUYRP9F,283,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6CQCLEOC,245,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6CXTG9W6,243,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6F3GGIIQ,282,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
6FI4RNNH,281,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6GBCVFJ7,243,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6GWU8X6B,282,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6HQWBB42,273,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6IJ9LPQ4,253,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6J8LGCB4,300,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KQ2D679,242,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6OPLG9EL,280,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6PKK11XC,250,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6PR2WJZL,242,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6QAAZSJL,245,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
6QMRY5JM,282,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
6RORSXA6,245,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6WQRNRV8,247,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6WR56YN5,281,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6YM3CLO7,249,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
